gene_id,sample,counts,cell,dex,avgLength,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol
ENSG00000052802,SRR1039516,307,N080611,untrt,120,MSMO1,,protein_coding,166248775,166264312,4,1,,MSMO1
ENSG00000052802,SRR1039517,364,N080611,trt,126,MSMO1,,protein_coding,166248775,166264312,4,1,,MSMO1
ENSG00000052802,SRR1039520,258,N061011,untrt,101,MSMO1,,protein_coding,166248775,166264312,4,1,,MSMO1
ENSG00000052802,SRR1039521,241,N061011,trt,98,MSMO1,,protein_coding,166248775,166264312,4,1,,MSMO1
ENSG00000052841,SRR1039508,2150,N61311,untrt,126,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039509,1825,N61311,trt,126,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039512,2627,N052611,untrt,126,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039513,1423,N052611,trt,87,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039516,3038,N080611,untrt,120,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039517,3090,N080611,trt,126,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039520,2171,N061011,untrt,101,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000052841,SRR1039521,2147,N061011,trt,98,TTC17,,protein_coding,43380482,43516483,11,1,,TTC17
ENSG00000053254,SRR1039508,3595,N61311,untrt,126,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039509,3488,N61311,trt,126,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039512,3253,N052611,untrt,126,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039513,2995,N052611,trt,87,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039516,4266,N080611,untrt,120,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039517,5333,N080611,trt,126,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039520,2870,N061011,untrt,101,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053254,SRR1039521,4724,N061011,trt,98,FOXN3,,protein_coding,89591215,90085493,14,-1,,FOXN3
ENSG00000053371,SRR1039508,986,N61311,untrt,126,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039509,907,N61311,trt,126,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039512,985,N052611,untrt,126,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039513,603,N052611,trt,87,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039516,963,N080611,untrt,120,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039517,1218,N080611,trt,126,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039520,835,N061011,untrt,101,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053371,SRR1039521,912,N061011,trt,98,AKR7A2,,protein_coding,19630459,19638640,1,-1,,AKR7A2
ENSG00000053372,SRR1039508,302,N61311,untrt,126,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039509,318,N61311,trt,126,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039512,375,N052611,untrt,126,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039513,253,N052611,trt,87,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039516,369,N080611,untrt,120,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039517,616,N080611,trt,126,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039520,314,N061011,untrt,101,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053372,SRR1039521,320,N061011,trt,98,MRTO4,,protein_coding,19578033,19586622,1,1,,MRTO4
ENSG00000053438,SRR1039508,40,N61311,untrt,126,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039509,42,N61311,trt,126,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039512,32,N052611,untrt,126,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039513,20,N052611,trt,87,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039516,21,N080611,untrt,120,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039517,24,N080611,trt,126,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039520,70,N061011,untrt,101,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053438,SRR1039521,38,N061011,trt,98,NNAT,,protein_coding,36149617,36152092,20,1,,NNAT
ENSG00000053501,SRR1039508,328,N61311,untrt,126,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039509,276,N61311,trt,126,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039512,381,N052611,untrt,126,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039513,165,N052611,trt,87,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039516,331,N080611,untrt,120,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039517,368,N080611,trt,126,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039520,273,N061011,untrt,101,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053501,SRR1039521,246,N061011,trt,98,USE1,,protein_coding,17326155,17330638,19,1,,USE1
ENSG00000053702,SRR1039508,29,N61311,untrt,126,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039509,28,N61311,trt,126,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039512,50,N052611,untrt,126,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039513,25,N052611,trt,87,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039516,43,N080611,untrt,120,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039517,44,N080611,trt,126,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039520,44,N061011,untrt,101,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053702,SRR1039521,33,N061011,trt,98,NRIP2,,protein_coding,2934514,2944710,12,-1,,NRIP2
ENSG00000053747,SRR1039508,927,N61311,untrt,126,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039509,1358,N61311,trt,126,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039512,513,N052611,untrt,126,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039513,951,N052611,trt,87,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039516,1378,N080611,untrt,120,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039517,2127,N080611,trt,126,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039520,793,N061011,untrt,101,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053747,SRR1039521,1647,N061011,trt,98,LAMA3,,protein_coding,21269407,21535030,18,1,,LAMA3
ENSG00000053770,SRR1039508,514,N61311,untrt,126,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039509,430,N61311,trt,126,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039512,644,N052611,untrt,126,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039513,346,N052611,trt,87,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039516,620,N080611,untrt,120,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039517,763,N080611,trt,126,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039520,438,N061011,untrt,101,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053770,SRR1039521,478,N061011,trt,98,AP5M1,,protein_coding,57735627,57756797,14,1,,AP5M1
ENSG00000053900,SRR1039508,549,N61311,untrt,126,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039509,487,N61311,trt,126,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039512,638,N052611,untrt,126,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039513,362,N052611,trt,87,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039516,580,N080611,untrt,120,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039517,732,N080611,trt,126,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039520,525,N061011,untrt,101,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000053900,SRR1039521,548,N061011,trt,98,ANAPC4,,protein_coding,25378835,25420120,4,1,,ANAPC4
ENSG00000054116,SRR1039508,724,N61311,untrt,126,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039509,718,N61311,trt,126,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039512,823,N052611,untrt,126,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039513,488,N052611,trt,87,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039516,784,N080611,untrt,120,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039517,1033,N080611,trt,126,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039520,673,N061011,untrt,101,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054116,SRR1039521,671,N061011,trt,98,TRAPPC3,,protein_coding,36602173,36615098,1,-1,,TRAPPC3
ENSG00000054118,SRR1039508,2878,N61311,untrt,126,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039509,2240,N61311,trt,126,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039512,3505,N052611,untrt,126,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039513,1754,N052611,trt,87,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039516,3654,N080611,untrt,120,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039517,3745,N080611,trt,126,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039520,2777,N061011,untrt,101,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054118,SRR1039521,2475,N061011,trt,98,THRAP3,,protein_coding,36690017,36770958,1,1,,THRAP3
ENSG00000054148,SRR1039508,1118,N61311,untrt,126,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039509,873,N61311,trt,126,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039512,917,N052611,untrt,126,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039513,370,N052611,trt,87,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039516,891,N080611,untrt,120,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039517,1070,N080611,trt,126,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039520,654,N061011,untrt,101,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054148,SRR1039521,515,N061011,trt,98,PHPT1,,protein_coding,139743176,139745488,9,1,,PHPT1
ENSG00000054267,SRR1039508,1070,N61311,untrt,126,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039509,852,N61311,trt,126,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039512,1342,N052611,untrt,126,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039513,685,N052611,trt,87,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039516,1411,N080611,untrt,120,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039517,1523,N080611,trt,126,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039520,989,N061011,untrt,101,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054267,SRR1039521,1048,N061011,trt,98,ARID4B,,protein_coding,235294949,235491534,1,-1,,ARID4B
ENSG00000054277,SRR1039508,128,N61311,untrt,126,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039509,142,N61311,trt,126,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039512,74,N052611,untrt,126,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039513,98,N052611,trt,87,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039516,85,N080611,untrt,120,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039517,199,N080611,trt,126,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039520,112,N061011,untrt,101,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054277,SRR1039521,200,N061011,trt,98,OPN3,,protein_coding,241753404,241840678,1,-1,,OPN3
ENSG00000054282,SRR1039508,444,N61311,untrt,126,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039509,327,N61311,trt,126,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039512,582,N052611,untrt,126,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039513,277,N052611,trt,87,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039516,629,N080611,untrt,120,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039517,464,N080611,trt,126,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039520,662,N061011,untrt,101,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054282,SRR1039521,555,N061011,trt,98,SDCCAG8,,protein_coding,243419320,243663394,1,1,,SDCCAG8
ENSG00000054392,SRR1039508,106,N61311,untrt,126,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039509,79,N61311,trt,126,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039512,128,N052611,untrt,126,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039513,67,N052611,trt,87,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039516,136,N080611,untrt,120,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039517,104,N080611,trt,126,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039520,89,N061011,untrt,101,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054392,SRR1039521,91,N061011,trt,98,HHAT,,protein_coding,210501596,210849638,1,1,,HHAT
ENSG00000054523,SRR1039508,1556,N61311,untrt,126,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039509,1481,N61311,trt,126,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039512,1666,N052611,untrt,126,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039513,1122,N052611,trt,87,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039516,1707,N080611,untrt,120,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039517,2079,N080611,trt,126,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039520,1343,N061011,untrt,101,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054523,SRR1039521,1671,N061011,trt,98,KIF1B,,protein_coding,10270863,10441661,1,1,,KIF1B
ENSG00000054598,SRR1039508,449,N61311,untrt,126,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039509,337,N61311,trt,126,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039512,412,N052611,untrt,126,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039513,237,N052611,trt,87,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039516,615,N080611,untrt,120,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039517,701,N080611,trt,126,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039520,613,N061011,untrt,101,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054598,SRR1039521,496,N061011,trt,98,FOXC1,,protein_coding,1610681,1614127,6,1,,FOXC1
ENSG00000054611,SRR1039508,606,N61311,untrt,126,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039509,508,N61311,trt,126,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039512,752,N052611,untrt,126,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039513,401,N052611,trt,87,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039516,654,N080611,untrt,120,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039517,869,N080611,trt,126,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039520,528,N061011,untrt,101,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054611,SRR1039521,589,N061011,trt,98,TBC1D22A,,protein_coding,47158518,47571336,22,1,,TBC1D22A
ENSG00000054654,SRR1039508,1901,N61311,untrt,126,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039509,1083,N61311,trt,126,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039512,1976,N052611,untrt,126,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039513,1275,N052611,trt,87,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039516,1455,N080611,untrt,120,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039517,2043,N080611,trt,126,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039520,1389,N061011,untrt,101,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054654,SRR1039521,2402,N061011,trt,98,SYNE2,,protein_coding,64319683,64693165,14,1,,SYNE2
ENSG00000054793,SRR1039508,2737,N61311,untrt,126,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039509,2052,N61311,trt,126,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039512,3503,N052611,untrt,126,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039513,2370,N052611,trt,87,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039516,3298,N080611,untrt,120,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039517,5126,N080611,trt,126,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039520,3244,N061011,untrt,101,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054793,SRR1039521,3924,N061011,trt,98,ATP9A,,protein_coding,50213053,50385173,20,-1,,ATP9A
ENSG00000054938,SRR1039508,88,N61311,untrt,126,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039509,23,N61311,trt,126,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039512,146,N052611,untrt,126,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039513,15,N052611,trt,87,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039516,196,N080611,untrt,120,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039517,117,N080611,trt,126,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039520,152,N061011,untrt,101,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054938,SRR1039521,70,N061011,trt,98,CHRDL2,,protein_coding,74407474,74442430,11,-1,,CHRDL2
ENSG00000054965,SRR1039508,1801,N61311,untrt,126,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039509,1321,N61311,trt,126,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039512,2109,N052611,untrt,126,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039513,938,N052611,trt,87,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039516,2075,N080611,untrt,120,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039517,2151,N080611,trt,126,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039520,1676,N061011,untrt,101,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054965,SRR1039521,1496,N061011,trt,98,FAM168A,,protein_coding,73111532,73309234,11,-1,,FAM168A
ENSG00000054983,SRR1039508,654,N61311,untrt,126,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039509,666,N61311,trt,126,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039512,702,N052611,untrt,126,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039513,480,N052611,trt,87,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039516,753,N080611,untrt,120,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039517,1091,N080611,trt,126,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039520,470,N061011,untrt,101,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000054983,SRR1039521,649,N061011,trt,98,GALC,,protein_coding,88304164,88460009,14,-1,,GALC
ENSG00000055044,SRR1039508,499,N61311,untrt,126,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039509,481,N61311,trt,126,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039512,554,N052611,untrt,126,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039513,386,N052611,trt,87,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039516,592,N080611,untrt,120,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039517,867,N080611,trt,126,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039520,455,N061011,untrt,101,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055044,SRR1039521,438,N061011,trt,98,NOP58,,protein_coding,203130439,203168389,2,1,,NOP58
ENSG00000055070,SRR1039508,2181,N61311,untrt,126,SZRD1,,protein_coding,16679070,16724640,1,1,,SZRD1
ENSG00000055070,SRR1039509,2026,N61311,trt,126,SZRD1,,protein_coding,16679070,16724640,1,1,,SZRD1
ENSG00000055070,SRR1039512,2615,N052611,untrt,126,SZRD1,,protein_coding,16679070,16724640,1,1,,SZRD1
ENSG00000055070,SRR1039513,1612,N052611,trt,87,SZRD1,,protein_coding,16679070,16724640,1,1,,SZRD1
ENSG00000055070,SRR1039516,2493,N080611,untrt,120,SZRD1,,protein_coding,16679070,16724640,1,1,,SZRD1
ENSG00000055070,SRR1039517,4055,N080611,trt,126,SZRD1,,protein_coding,16679070,16724640,1,1,,SZRD1
